TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,Purpose,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN18009,2024-10-10,403.84,SBI Bank,HDFC Bank,Transfer,Success,14:13:11,Mobile,UPI ID,Others,Scheduled,USD,123456807021,987654339021
TXN18010,2024-11-11,1863.68,ICICI Bank,SBI Bank,Payment,Failed,01:11:43,Tablet,Phone Number,Shopping,Instant,EUR,123456807022,987654339022
TXN18011,2024-12-12,1157.18,Axis Bank,Axis Bank,Transfer,Success,22:46:51,Laptop,QR Code,Food,Scheduled,GBP,123456807023,987654339023
TXN18012,2024-01-13,435.72,HDFC Bank,ICICI Bank,Payment,Success,02:17:31,Mobile,UPI ID,Travel,Instant,INR,123456807024,987654339024
TXN18013,2024-02-14,1478.35,SBI Bank,HDFC Bank,Transfer,Success,06:23:29,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456807025,987654339025
TXN18014,2024-03-15,1955.93,ICICI Bank,SBI Bank,Payment,Success,10:19:27,Laptop,QR Code,Others,Instant,EUR,123456807026,987654339026
TXN18015,2024-04-16,549.77,Axis Bank,Axis Bank,Transfer,Failed,12:35:39,Mobile,UPI ID,Shopping,Scheduled,GBP,123456807027,987654339027
TXN18016,2024-05-17,1067.47,HDFC Bank,ICICI Bank,Payment,Success,22:08:56,Tablet,Phone Number,Food,Instant,INR,123456807028,987654339028
TXN18017,2024-06-18,1419.4,SBI Bank,HDFC Bank,Transfer,Success,23:11:04,Laptop,QR Code,Travel,Scheduled,USD,123456807029,987654339029
TXN18018,2024-07-19,133.42,ICICI Bank,SBI Bank,Payment,Success,04:00:37,Mobile,UPI ID,Bill Payment,Instant,EUR,123456807030,987654339030
TXN18019,2024-08-20,1138.94,Axis Bank,Axis Bank,Transfer,Success,15:23:53,Tablet,Phone Number,Others,Scheduled,GBP,123456807031,987654339031
TXN18020,2024-09-21,959.14,HDFC Bank,ICICI Bank,Payment,Failed,06:57:16,Laptop,QR Code,Shopping,Instant,INR,123456807032,987654339032
TXN18021,2024-10-22,1042.16,SBI Bank,HDFC Bank,Transfer,Success,20:55:47,Mobile,UPI ID,Food,Scheduled,USD,123456807033,987654339033
TXN18022,2024-11-23,1910.45,ICICI Bank,SBI Bank,Payment,Success,22:20:16,Tablet,Phone Number,Travel,Instant,EUR,123456807034,987654339034
TXN18023,2024-12-24,194.29,Axis Bank,Axis Bank,Transfer,Success,20:30:03,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456807035,987654339035
TXN18024,2024-01-25,1167.8,HDFC Bank,ICICI Bank,Payment,Success,22:04:00,Mobile,UPI ID,Others,Instant,INR,123456807036,987654339036
TXN18025,2024-02-26,105.56,SBI Bank,HDFC Bank,Transfer,Failed,05:46:10,Tablet,Phone Number,Shopping,Scheduled,USD,123456807037,987654339037
TXN18026,2024-03-27,679.24,ICICI Bank,SBI Bank,Payment,Success,07:58:48,Laptop,QR Code,Food,Instant,EUR,123456807038,987654339038
TXN18027,2024-04-28,304.38,Axis Bank,Axis Bank,Transfer,Success,15:53:05,Mobile,UPI ID,Travel,Scheduled,GBP,123456807039,987654339039
TXN18028,2024-05-29,611.8,HDFC Bank,ICICI Bank,Payment,Success,16:06:52,Tablet,Phone Number,Bill Payment,Instant,INR,123456807040,987654339040
TXN18029,2024-06-30,742.34,SBI Bank,HDFC Bank,Transfer,Success,01:21:21,Laptop,QR Code,Others,Scheduled,USD,123456807041,987654339041
TXN18030,2024-07-01,1373.19,ICICI Bank,SBI Bank,Payment,Failed,21:11:43,Mobile,UPI ID,Shopping,Instant,EUR,123456807042,987654339042
TXN18031,2024-08-02,656.78,Axis Bank,Axis Bank,Transfer,Success,07:56:58,Tablet,Phone Number,Food,Scheduled,GBP,123456807043,987654339043
TXN18032,2024-09-03,897.32,HDFC Bank,ICICI Bank,Payment,Success,20:22:15,Laptop,QR Code,Travel,Instant,INR,123456807044,987654339044
TXN18033,2024-10-04,1586.33,SBI Bank,HDFC Bank,Transfer,Success,22:24:59,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456807045,987654339045
TXN18034,2024-11-05,602.34,ICICI Bank,SBI Bank,Payment,Success,18:59:59,Tablet,Phone Number,Others,Instant,EUR,123456807046,987654339046
TXN18035,2024-12-06,603.74,Axis Bank,Axis Bank,Transfer,Failed,10:48:53,Laptop,QR Code,Shopping,Scheduled,GBP,123456807047,987654339047
TXN18036,2024-01-07,1712.72,HDFC Bank,ICICI Bank,Payment,Success,10:21:51,Mobile,UPI ID,Food,Instant,INR,123456807048,987654339048
TXN18037,2024-02-08,67.19,SBI Bank,HDFC Bank,Transfer,Success,09:43:45,Tablet,Phone Number,Travel,Scheduled,USD,123456807049,987654339049
TXN18038,2024-03-09,374.01,ICICI Bank,SBI Bank,Payment,Success,13:54:17,Laptop,QR Code,Bill Payment,Instant,EUR,123456807050,987654339050
TXN18039,2024-04-10,1310.16,Axis Bank,Axis Bank,Transfer,Success,23:52:17,Mobile,UPI ID,Others,Scheduled,GBP,123456807051,987654339051
TXN18040,2024-05-11,1954.21,HDFC Bank,ICICI Bank,Payment,Failed,09:05:33,Tablet,Phone Number,Shopping,Instant,INR,123456807052,987654339052
TXN18041,2024-06-12,1407.71,SBI Bank,HDFC Bank,Transfer,Success,08:17:29,Laptop,QR Code,Food,Scheduled,USD,123456807053,987654339053
TXN18042,2024-07-13,1813.07,ICICI Bank,SBI Bank,Payment,Success,09:10:37,Mobile,UPI ID,Travel,Instant,EUR,123456807054,987654339054
TXN18043,2024-08-14,756.54,Axis Bank,Axis Bank,Transfer,Success,07:41:17,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456807055,987654339055
TXN18044,2024-09-15,1151.72,HDFC Bank,ICICI Bank,Payment,Success,12:01:48,Laptop,QR Code,Others,Instant,INR,123456807056,987654339056
TXN18045,2024-10-16,1171.63,SBI Bank,HDFC Bank,Transfer,Failed,02:27:32,Mobile,UPI ID,Shopping,Scheduled,USD,123456807057,987654339057
TXN18046,2024-11-17,485.25,ICICI Bank,SBI Bank,Payment,Success,16:55:47,Tablet,Phone Number,Food,Instant,EUR,123456807058,987654339058
TXN18047,2024-12-18,216.76,Axis Bank,Axis Bank,Transfer,Success,17:26:16,Laptop,QR Code,Travel,Scheduled,GBP,123456807059,987654339059
TXN18048,2024-01-19,1722.03,HDFC Bank,ICICI Bank,Payment,Success,22:38:45,Mobile,UPI ID,Bill Payment,Instant,INR,123456807060,987654339060
TXN18049,2024-02-20,489.87,SBI Bank,HDFC Bank,Transfer,Success,21:50:27,Tablet,Phone Number,Others,Scheduled,USD,123456807061,987654339061
TXN18050,2024-03-21,1416.5,ICICI Bank,SBI Bank,Payment,Failed,11:17:05,Laptop,QR Code,Shopping,Instant,EUR,123456807062,987654339062
TXN18051,2024-04-22,313.57,Axis Bank,Axis Bank,Transfer,Success,04:48:26,Mobile,UPI ID,Food,Scheduled,GBP,123456807063,987654339063
TXN18052,2024-05-23,1824.6,HDFC Bank,ICICI Bank,Payment,Success,08:00:41,Tablet,Phone Number,Travel,Instant,INR,123456807064,987654339064
TXN18053,2024-06-24,1220.77,SBI Bank,HDFC Bank,Transfer,Success,10:21:16,Laptop,QR Code,Bill Payment,Scheduled,USD,123456807065,987654339065
TXN18054,2024-07-25,836.1,ICICI Bank,SBI Bank,Payment,Success,20:04:24,Mobile,UPI ID,Others,Instant,EUR,123456807066,987654339066
TXN18055,2024-08-26,1568.6,Axis Bank,Axis Bank,Transfer,Failed,05:44:44,Tablet,Phone Number,Shopping,Scheduled,GBP,123456807067,987654339067
TXN18056,2024-09-27,767.24,HDFC Bank,ICICI Bank,Payment,Success,04:57:42,Laptop,QR Code,Food,Instant,INR,123456807068,987654339068
TXN18057,2024-10-28,665.89,SBI Bank,HDFC Bank,Transfer,Success,07:14:53,Mobile,UPI ID,Travel,Scheduled,USD,123456807069,987654339069
TXN18058,2024-11-29,889.86,ICICI Bank,SBI Bank,Payment,Success,11:01:35,Tablet,Phone Number,Bill Payment,Instant,EUR,123456807070,987654339070
TXN18059,2024-12-30,1864.24,Axis Bank,Axis Bank,Transfer,Success,13:40:08,Laptop,QR Code,Others,Scheduled,GBP,123456807071,987654339071
TXN18060,2024-01-01,1262.0,HDFC Bank,ICICI Bank,Payment,Failed,22:09:29,Mobile,UPI ID,Shopping,Instant,INR,123456807072,987654339072
TXN18061,2024-02-02,1168.4,SBI Bank,HDFC Bank,Transfer,Success,05:00:25,Tablet,Phone Number,Food,Scheduled,USD,123456807073,987654339073
TXN18062,2024-03-03,555.99,ICICI Bank,SBI Bank,Payment,Success,20:56:45,Laptop,QR Code,Travel,Instant,EUR,123456807074,987654339074
TXN18063,2024-04-04,1132.16,Axis Bank,Axis Bank,Transfer,Success,08:43:07,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456807075,987654339075
TXN18064,2024-05-05,831.52,HDFC Bank,ICICI Bank,Payment,Success,01:23:01,Tablet,Phone Number,Others,Instant,INR,123456807076,987654339076
TXN18065,2024-06-06,1354.77,SBI Bank,HDFC Bank,Transfer,Failed,10:01:41,Laptop,QR Code,Shopping,Scheduled,USD,123456807077,987654339077
TXN18066,2024-07-07,1799.34,ICICI Bank,SBI Bank,Payment,Success,10:14:12,Mobile,UPI ID,Food,Instant,EUR,123456807078,987654339078
TXN18067,2024-08-08,1210.49,Axis Bank,Axis Bank,Transfer,Success,22:42:46,Tablet,Phone Number,Travel,Scheduled,GBP,123456807079,987654339079
TXN18068,2024-09-09,71.71,HDFC Bank,ICICI Bank,Payment,Success,15:38:04,Laptop,QR Code,Bill Payment,Instant,INR,123456807080,987654339080
TXN18069,2024-10-10,432.56,SBI Bank,HDFC Bank,Transfer,Success,21:59:14,Mobile,UPI ID,Others,Scheduled,USD,123456807081,987654339081
TXN18070,2024-11-11,1203.98,ICICI Bank,SBI Bank,Payment,Failed,00:57:16,Tablet,Phone Number,Shopping,Instant,EUR,123456807082,987654339082
TXN18071,2024-12-12,1013.54,Axis Bank,Axis Bank,Transfer,Success,20:11:33,Laptop,QR Code,Food,Scheduled,GBP,123456807083,987654339083
TXN18072,2024-01-13,1632.77,HDFC Bank,ICICI Bank,Payment,Success,06:42:37,Mobile,UPI ID,Travel,Instant,INR,123456807084,987654339084
TXN18073,2024-02-14,1041.65,SBI Bank,HDFC Bank,Transfer,Success,01:36:05,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456807085,987654339085
TXN18074,2024-03-15,322.56,ICICI Bank,SBI Bank,Payment,Success,14:36:15,Laptop,QR Code,Others,Instant,EUR,123456807086,987654339086
TXN18075,2024-04-16,161.69,Axis Bank,Axis Bank,Transfer,Failed,11:40:32,Mobile,UPI ID,Shopping,Scheduled,GBP,123456807087,987654339087
TXN18076,2024-05-17,1656.36,HDFC Bank,ICICI Bank,Payment,Success,05:51:08,Tablet,Phone Number,Food,Instant,INR,123456807088,987654339088
TXN18077,2024-06-18,1380.32,SBI Bank,HDFC Bank,Transfer,Success,06:59:30,Laptop,QR Code,Travel,Scheduled,USD,123456807089,987654339089
TXN18078,2024-07-19,249.71,ICICI Bank,SBI Bank,Payment,Success,03:13:05,Mobile,UPI ID,Bill Payment,Instant,EUR,123456807090,987654339090
TXN18079,2024-08-20,1580.61,Axis Bank,Axis Bank,Transfer,Success,07:02:57,Tablet,Phone Number,Others,Scheduled,GBP,123456807091,987654339091
TXN18080,2024-09-21,1434.99,HDFC Bank,ICICI Bank,Payment,Failed,05:21:17,Laptop,QR Code,Shopping,Instant,INR,123456807092,987654339092
TXN18081,2024-10-22,1385.11,SBI Bank,HDFC Bank,Transfer,Success,22:33:08,Mobile,UPI ID,Food,Scheduled,USD,123456807093,987654339093
TXN18082,2024-11-23,111.27,ICICI Bank,SBI Bank,Payment,Success,20:49:30,Tablet,Phone Number,Travel,Instant,EUR,123456807094,987654339094
TXN18083,2024-12-24,1607.61,Axis Bank,Axis Bank,Transfer,Success,10:06:30,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456807095,987654339095
TXN18084,2024-01-25,1158.17,HDFC Bank,ICICI Bank,Payment,Success,11:17:18,Mobile,UPI ID,Others,Instant,INR,123456807096,987654339096
TXN18085,2024-02-26,1899.12,SBI Bank,HDFC Bank,Transfer,Failed,01:55:18,Tablet,Phone Number,Shopping,Scheduled,USD,123456807097,987654339097
TXN18086,2024-03-27,966.2,ICICI Bank,SBI Bank,Payment,Success,05:37:25,Laptop,QR Code,Food,Instant,EUR,123456807098,987654339098
TXN18087,2024-04-28,336.5,Axis Bank,Axis Bank,Transfer,Success,00:29:27,Mobile,UPI ID,Travel,Scheduled,GBP,123456807099,987654339099
TXN18088,2024-05-29,1009.64,HDFC Bank,ICICI Bank,Payment,Success,23:30:14,Tablet,Phone Number,Bill Payment,Instant,INR,123456807100,987654339100
TXN18089,2024-06-30,612.13,SBI Bank,HDFC Bank,Transfer,Success,01:17:17,Laptop,QR Code,Others,Scheduled,USD,123456807101,987654339101
TXN18090,2024-07-01,718.25,ICICI Bank,SBI Bank,Payment,Failed,00:35:46,Mobile,UPI ID,Shopping,Instant,EUR,123456807102,987654339102
TXN18091,2024-08-02,260.5,Axis Bank,Axis Bank,Transfer,Success,22:01:45,Tablet,Phone Number,Food,Scheduled,GBP,123456807103,987654339103
TXN18092,2024-09-03,1783.22,HDFC Bank,ICICI Bank,Payment,Success,04:46:13,Laptop,QR Code,Travel,Instant,INR,123456807104,987654339104
TXN18093,2024-10-04,587.64,SBI Bank,HDFC Bank,Transfer,Success,17:04:17,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456807105,987654339105
TXN18094,2024-11-05,1643.31,ICICI Bank,SBI Bank,Payment,Success,15:55:10,Tablet,Phone Number,Others,Instant,EUR,123456807106,987654339106
TXN18095,2024-12-06,917.46,Axis Bank,Axis Bank,Transfer,Failed,21:15:47,Laptop,QR Code,Shopping,Scheduled,GBP,123456807107,987654339107
TXN18096,2024-01-07,171.53,HDFC Bank,ICICI Bank,Payment,Success,18:35:45,Mobile,UPI ID,Food,Instant,INR,123456807108,987654339108
TXN18097,2024-02-08,117.79,SBI Bank,HDFC Bank,Transfer,Success,20:37:32,Tablet,Phone Number,Travel,Scheduled,USD,123456807109,987654339109
TXN18098,2024-03-09,1018.58,ICICI Bank,SBI Bank,Payment,Success,17:15:06,Laptop,QR Code,Bill Payment,Instant,EUR,123456807110,987654339110
TXN18099,2024-04-10,1028.11,Axis Bank,Axis Bank,Transfer,Success,05:43:59,Mobile,UPI ID,Others,Scheduled,GBP,123456807111,987654339111
TXN18100,2024-05-11,1051.66,HDFC Bank,ICICI Bank,Payment,Failed,04:27:49,Tablet,Phone Number,Shopping,Instant,INR,123456807112,987654339112
TXN18101,2024-06-12,1424.44,SBI Bank,HDFC Bank,Transfer,Success,08:22:00,Laptop,QR Code,Food,Scheduled,USD,123456807113,987654339113
TXN18102,2024-07-13,625.3,ICICI Bank,SBI Bank,Payment,Success,17:03:01,Mobile,UPI ID,Travel,Instant,EUR,123456807114,987654339114
TXN18103,2024-08-14,72.87,Axis Bank,Axis Bank,Transfer,Success,02:45:03,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456807115,987654339115
TXN18104,2024-09-15,1674.53,HDFC Bank,ICICI Bank,Payment,Success,04:01:49,Laptop,QR Code,Others,Instant,INR,123456807116,987654339116
TXN18105,2024-10-16,421.75,SBI Bank,HDFC Bank,Transfer,Failed,19:06:18,Mobile,UPI ID,Shopping,Scheduled,USD,123456807117,987654339117
TXN18106,2024-11-17,1527.97,ICICI Bank,SBI Bank,Payment,Success,22:12:58,Tablet,Phone Number,Food,Instant,EUR,123456807118,987654339118
TXN18107,2024-12-18,1492.34,Axis Bank,Axis Bank,Transfer,Success,17:02:11,Laptop,QR Code,Travel,Scheduled,GBP,123456807119,987654339119
TXN18108,2024-01-19,1868.48,HDFC Bank,ICICI Bank,Payment,Success,17:39:49,Mobile,UPI ID,Bill Payment,Instant,INR,123456807120,987654339120
TXN18109,2024-02-20,790.8,SBI Bank,HDFC Bank,Transfer,Success,02:47:50,Tablet,Phone Number,Others,Scheduled,USD,123456807121,987654339121
TXN18110,2024-03-21,388.5,ICICI Bank,SBI Bank,Payment,Failed,06:07:48,Laptop,QR Code,Shopping,Instant,EUR,123456807122,987654339122
TXN18111,2024-04-22,1792.34,Axis Bank,Axis Bank,Transfer,Success,22:12:37,Mobile,UPI ID,Food,Scheduled,GBP,123456807123,987654339123
TXN18112,2024-05-23,289.11,HDFC Bank,ICICI Bank,Payment,Success,17:02:26,Tablet,Phone Number,Travel,Instant,INR,123456807124,987654339124
TXN18113,2024-06-24,1093.18,SBI Bank,HDFC Bank,Transfer,Success,23:00:30,Laptop,QR Code,Bill Payment,Scheduled,USD,123456807125,987654339125
TXN18114,2024-07-25,1777.64,ICICI Bank,SBI Bank,Payment,Success,02:08:50,Mobile,UPI ID,Others,Instant,EUR,123456807126,987654339126
TXN18115,2024-08-26,1141.85,Axis Bank,Axis Bank,Transfer,Failed,05:04:58,Tablet,Phone Number,Shopping,Scheduled,GBP,123456807127,987654339127
TXN18116,2024-09-27,84.94,HDFC Bank,ICICI Bank,Payment,Success,09:42:01,Laptop,QR Code,Food,Instant,INR,123456807128,987654339128
TXN18117,2024-10-28,876.44,SBI Bank,HDFC Bank,Transfer,Success,03:37:25,Mobile,UPI ID,Travel,Scheduled,USD,123456807129,987654339129
TXN18118,2024-11-29,254.98,ICICI Bank,SBI Bank,Payment,Success,02:34:24,Tablet,Phone Number,Bill Payment,Instant,EUR,123456807130,987654339130
TXN18119,2024-12-30,156.61,Axis Bank,Axis Bank,Transfer,Success,13:53:33,Laptop,QR Code,Others,Scheduled,GBP,123456807131,987654339131
TXN18120,2024-01-01,1952.18,HDFC Bank,ICICI Bank,Payment,Failed,15:15:14,Mobile,UPI ID,Shopping,Instant,INR,123456807132,987654339132
TXN18121,2024-02-02,1659.39,SBI Bank,HDFC Bank,Transfer,Success,16:59:18,Tablet,Phone Number,Food,Scheduled,USD,123456807133,987654339133
TXN18122,2024-03-03,1421.77,ICICI Bank,SBI Bank,Payment,Success,06:56:45,Laptop,QR Code,Travel,Instant,EUR,123456807134,987654339134
TXN18123,2024-04-04,1251.32,Axis Bank,Axis Bank,Transfer,Success,05:02:33,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456807135,987654339135
TXN18124,2024-05-05,161.18,HDFC Bank,ICICI Bank,Payment,Success,03:08:59,Tablet,Phone Number,Others,Instant,INR,123456807136,987654339136
TXN18125,2024-06-06,1721.79,SBI Bank,HDFC Bank,Transfer,Failed,16:40:06,Laptop,QR Code,Shopping,Scheduled,USD,123456807137,987654339137
TXN18126,2024-07-07,467.02,ICICI Bank,SBI Bank,Payment,Success,11:43:33,Mobile,UPI ID,Food,Instant,EUR,123456807138,987654339138
TXN18127,2024-08-08,161.33,Axis Bank,Axis Bank,Transfer,Success,05:26:35,Tablet,Phone Number,Travel,Scheduled,GBP,123456807139,987654339139
TXN18128,2024-09-09,1858.77,HDFC Bank,ICICI Bank,Payment,Success,03:08:30,Laptop,QR Code,Bill Payment,Instant,INR,123456807140,987654339140
TXN18129,2024-10-10,1063.22,SBI Bank,HDFC Bank,Transfer,Success,05:48:43,Mobile,UPI ID,Others,Scheduled,USD,123456807141,987654339141
TXN18130,2024-11-11,685.97,ICICI Bank,SBI Bank,Payment,Failed,21:37:47,Tablet,Phone Number,Shopping,Instant,EUR,123456807142,987654339142
TXN18131,2024-12-12,1790.05,Axis Bank,Axis Bank,Transfer,Success,08:25:59,Laptop,QR Code,Food,Scheduled,GBP,123456807143,987654339143
TXN18132,2024-01-13,1352.83,HDFC Bank,ICICI Bank,Payment,Success,15:35:42,Mobile,UPI ID,Travel,Instant,INR,123456807144,987654339144
TXN18133,2024-02-14,644.8,SBI Bank,HDFC Bank,Transfer,Success,05:13:39,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456807145,987654339145
TXN18134,2024-03-15,912.31,ICICI Bank,SBI Bank,Payment,Success,01:00:00,Laptop,QR Code,Others,Instant,EUR,123456807146,987654339146
TXN18135,2024-04-16,1032.92,Axis Bank,Axis Bank,Transfer,Failed,08:32:58,Mobile,UPI ID,Shopping,Scheduled,GBP,123456807147,987654339147
TXN18136,2024-05-17,1497.81,HDFC Bank,ICICI Bank,Payment,Success,00:22:59,Tablet,Phone Number,Food,Instant,INR,123456807148,987654339148
TXN18137,2024-06-18,462.2,SBI Bank,HDFC Bank,Transfer,Success,10:50:06,Laptop,QR Code,Travel,Scheduled,USD,123456807149,987654339149
TXN18138,2024-07-19,27.59,ICICI Bank,SBI Bank,Payment,Success,10:16:01,Mobile,UPI ID,Bill Payment,Instant,EUR,123456807150,987654339150
TXN18139,2024-08-20,1808.4,Axis Bank,Axis Bank,Transfer,Success,23:36:09,Tablet,Phone Number,Others,Scheduled,GBP,123456807151,987654339151
TXN18140,2024-09-21,1738.53,HDFC Bank,ICICI Bank,Payment,Failed,13:11:18,Laptop,QR Code,Shopping,Instant,INR,123456807152,987654339152
TXN18141,2024-10-22,1422.44,SBI Bank,HDFC Bank,Transfer,Success,06:05:30,Mobile,UPI ID,Food,Scheduled,USD,123456807153,987654339153
TXN18142,2024-11-23,1621.11,ICICI Bank,SBI Bank,Payment,Success,11:32:20,Tablet,Phone Number,Travel,Instant,EUR,123456807154,987654339154
TXN18143,2024-12-24,938.28,Axis Bank,Axis Bank,Transfer,Success,23:20:44,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456807155,987654339155
TXN18144,2024-01-25,1639.52,HDFC Bank,ICICI Bank,Payment,Success,14:57:10,Mobile,UPI ID,Others,Instant,INR,123456807156,987654339156
TXN18145,2024-02-26,423.87,SBI Bank,HDFC Bank,Transfer,Failed,09:23:33,Tablet,Phone Number,Shopping,Scheduled,USD,123456807157,987654339157
TXN18146,2024-03-27,792.75,ICICI Bank,SBI Bank,Payment,Success,15:37:24,Laptop,QR Code,Food,Instant,EUR,123456807158,987654339158
TXN18147,2024-04-28,1361.99,Axis Bank,Axis Bank,Transfer,Success,13:22:59,Mobile,UPI ID,Travel,Scheduled,GBP,123456807159,987654339159
TXN18148,2024-05-29,569.16,HDFC Bank,ICICI Bank,Payment,Success,05:43:24,Tablet,Phone Number,Bill Payment,Instant,INR,123456807160,987654339160
TXN18149,2024-06-30,215.96,SBI Bank,HDFC Bank,Transfer,Success,15:17:49,Laptop,QR Code,Others,Scheduled,USD,123456807161,987654339161
TXN18150,2024-07-01,76.36,ICICI Bank,SBI Bank,Payment,Failed,08:30:35,Mobile,UPI ID,Shopping,Instant,EUR,123456807162,987654339162
TXN18151,2024-08-02,1279.67,Axis Bank,Axis Bank,Transfer,Success,02:08:18,Tablet,Phone Number,Food,Scheduled,GBP,123456807163,987654339163
TXN18152,2024-09-03,1682.98,HDFC Bank,ICICI Bank,Payment,Success,01:06:15,Laptop,QR Code,Travel,Instant,INR,123456807164,987654339164
TXN18153,2024-10-04,1997.65,SBI Bank,HDFC Bank,Transfer,Success,15:34:51,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456807165,987654339165
TXN18154,2024-11-05,1773.95,ICICI Bank,SBI Bank,Payment,Success,14:58:05,Tablet,Phone Number,Others,Instant,EUR,123456807166,987654339166
TXN18155,2024-12-06,514.67,Axis Bank,Axis Bank,Transfer,Failed,06:00:31,Laptop,QR Code,Shopping,Scheduled,GBP,123456807167,987654339167
TXN18156,2024-01-07,289.88,HDFC Bank,ICICI Bank,Payment,Success,05:56:10,Mobile,UPI ID,Food,Instant,INR,123456807168,987654339168
TXN18157,2024-02-08,1562.31,SBI Bank,HDFC Bank,Transfer,Success,19:31:04,Tablet,Phone Number,Travel,Scheduled,USD,123456807169,987654339169
TXN18158,2024-03-09,735.01,ICICI Bank,SBI Bank,Payment,Success,23:28:25,Laptop,QR Code,Bill Payment,Instant,EUR,123456807170,987654339170
TXN18159,2024-04-10,846.64,Axis Bank,Axis Bank,Transfer,Success,20:59:45,Mobile,UPI ID,Others,Scheduled,GBP,123456807171,987654339171
TXN18160,2024-05-11,1066.8,HDFC Bank,ICICI Bank,Payment,Failed,13:25:58,Tablet,Phone Number,Shopping,Instant,INR,123456807172,987654339172
TXN18161,2024-06-12,719.67,SBI Bank,HDFC Bank,Transfer,Success,16:47:46,Laptop,QR Code,Food,Scheduled,USD,123456807173,987654339173
TXN18162,2024-07-13,1766.28,ICICI Bank,SBI Bank,Payment,Success,14:21:47,Mobile,UPI ID,Travel,Instant,EUR,123456807174,987654339174
TXN18163,2024-08-14,393.57,Axis Bank,Axis Bank,Transfer,Success,06:52:02,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456807175,987654339175
TXN18164,2024-09-15,1319.04,HDFC Bank,ICICI Bank,Payment,Success,04:17:34,Laptop,QR Code,Others,Instant,INR,123456807176,987654339176
TXN18165,2024-10-16,1767.3,SBI Bank,HDFC Bank,Transfer,Failed,11:20:02,Mobile,UPI ID,Shopping,Scheduled,USD,123456807177,987654339177
TXN18166,2024-11-17,735.32,ICICI Bank,SBI Bank,Payment,Success,12:38:44,Tablet,Phone Number,Food,Instant,EUR,123456807178,987654339178
TXN18167,2024-12-18,1822.69,Axis Bank,Axis Bank,Transfer,Success,19:27:30,Laptop,QR Code,Travel,Scheduled,GBP,123456807179,987654339179
TXN18168,2024-01-19,1437.05,HDFC Bank,ICICI Bank,Payment,Success,17:56:48,Mobile,UPI ID,Bill Payment,Instant,INR,123456807180,987654339180
TXN18169,2024-02-20,1116.25,SBI Bank,HDFC Bank,Transfer,Success,06:17:49,Tablet,Phone Number,Others,Scheduled,USD,123456807181,987654339181
TXN18170,2024-03-21,924.89,ICICI Bank,SBI Bank,Payment,Failed,02:04:39,Laptop,QR Code,Shopping,Instant,EUR,123456807182,987654339182
TXN18171,2024-04-22,212.33,Axis Bank,Axis Bank,Transfer,Success,17:50:06,Mobile,UPI ID,Food,Scheduled,GBP,123456807183,987654339183
TXN18172,2024-05-23,1852.85,HDFC Bank,ICICI Bank,Payment,Success,10:54:40,Tablet,Phone Number,Travel,Instant,INR,123456807184,987654339184
TXN18173,2024-06-24,1654.99,SBI Bank,HDFC Bank,Transfer,Success,03:06:22,Laptop,QR Code,Bill Payment,Scheduled,USD,123456807185,987654339185
TXN18174,2024-07-25,329.62,ICICI Bank,SBI Bank,Payment,Success,19:18:54,Mobile,UPI ID,Others,Instant,EUR,123456807186,987654339186
TXN18175,2024-08-26,1879.02,Axis Bank,Axis Bank,Transfer,Failed,14:04:39,Tablet,Phone Number,Shopping,Scheduled,GBP,123456807187,987654339187
TXN18176,2024-09-27,17.09,HDFC Bank,ICICI Bank,Payment,Success,10:59:39,Laptop,QR Code,Food,Instant,INR,123456807188,987654339188
TXN18177,2024-10-28,1487.96,SBI Bank,HDFC Bank,Transfer,Success,03:29:45,Mobile,UPI ID,Travel,Scheduled,USD,123456807189,987654339189
TXN18178,2024-11-29,617.7,ICICI Bank,SBI Bank,Payment,Success,01:23:13,Tablet,Phone Number,Bill Payment,Instant,EUR,123456807190,987654339190
TXN18179,2024-12-30,1076.49,Axis Bank,Axis Bank,Transfer,Success,00:59:31,Laptop,QR Code,Others,Scheduled,GBP,123456807191,987654339191
TXN18180,2024-01-01,891.73,HDFC Bank,ICICI Bank,Payment,Failed,05:05:14,Mobile,UPI ID,Shopping,Instant,INR,123456807192,987654339192
TXN18181,2024-02-02,1093.43,SBI Bank,HDFC Bank,Transfer,Success,17:53:14,Tablet,Phone Number,Food,Scheduled,USD,123456807193,987654339193
TXN18182,2024-03-03,150.82,ICICI Bank,SBI Bank,Payment,Success,05:25:36,Laptop,QR Code,Travel,Instant,EUR,123456807194,987654339194
