CustomerAccountNumber,Gender,CustomerAge,City,RemainingBalance
123456804480,Male,48,Mumbai,3843.83
123456804481,Female,49,Delhi,8349.27
123456804482,Male,50,Bangalore,4912.7
123456804483,Female,51,Hyderabad,2729.46
123456804484,Male,52,Mumbai,5010.73
123456804485,Female,53,Delhi,6448.77
123456804486,Male,54,Bangalore,314.37
123456804487,Female,55,Hyderabad,4348.71
123456804488,Male,56,Mumbai,8853.87
123456804489,Female,57,Delhi,4907.47
123456804490,Male,58,Bangalore,7577.21
123456804491,Female,59,Hyderabad,2819.52
123456804492,Male,20,Mumbai,4847.49
123456804493,Female,21,Delhi,157.27
123456804494,Male,22,Bangalore,393.52
123456804495,Female,23,Hyderabad,7318.97
123456804496,Male,24,Mumbai,8280.14
123456804497,Female,25,Delhi,2470.08
123456804498,Male,26,Bangalore,6668.8
123456804499,Female,27,Hyderabad,1765.1
123456804500,Male,28,Mumbai,4151.37
123456804501,Female,29,Delhi,7073.33
123456804502,Male,30,Bangalore,9433.89
123456804503,Female,31,Hyderabad,6124.54
123456804504,Male,32,Mumbai,7085.08
123456804505,Female,33,Delhi,6273.72
123456804506,Male,34,Bangalore,3760.16
123456804507,Female,35,Hyderabad,2336.39
123456804508,Male,36,Mumbai,6516.49
123456804509,Female,37,Delhi,2801.29
123456804510,Male,38,Bangalore,6629.25
123456804511,Female,39,Hyderabad,1985.17
123456804512,Male,40,Mumbai,3574.29
123456804513,Female,41,Delhi,4969.69
123456804514,Male,42,Bangalore,1142.66
123456804515,Female,43,Hyderabad,8487.72
123456804516,Male,44,Mumbai,2637.28
123456804517,Female,45,Delhi,211.79
123456804518,Male,46,Bangalore,3185.41
123456804519,Female,47,Hyderabad,4061.69
123456804520,Male,48,Mumbai,1563.73
123456804521,Female,49,Delhi,5199.03
123456804522,Male,50,Bangalore,3198.12
123456804523,Female,51,Hyderabad,6981.27
123456804524,Male,52,Mumbai,9521.41
123456804525,Female,53,Delhi,7347.07
123456804526,Male,54,Bangalore,3780.72
123456804527,Female,55,Hyderabad,789.55
123456804528,Male,56,Mumbai,7225.17
123456804529,Female,57,Delhi,9946.42
123456804530,Male,58,Bangalore,5911.9
123456804531,Female,59,Hyderabad,9971.56
123456804532,Male,20,Mumbai,5305.62
123456804533,Female,21,Delhi,6660.12
123456804534,Male,22,Bangalore,9012.86
123456804535,Female,23,Hyderabad,5116.77
123456804536,Male,24,Mumbai,253.37
123456804537,Female,25,Delhi,3950.9
123456804538,Male,26,Bangalore,8596.2
123456804539,Female,27,Hyderabad,4859.68
123456804540,Male,28,Mumbai,8973.87
123456804541,Female,29,Delhi,8446.4
123456804542,Male,30,Bangalore,6598.12
123456804543,Female,31,Hyderabad,4986.08
123456804544,Male,32,Mumbai,3092.55
123456804545,Female,33,Delhi,6513.27
123456804546,Male,34,Bangalore,1990.0
123456804547,Female,35,Hyderabad,6536.62
123456804548,Male,36,Mumbai,2524.1
123456804549,Female,37,Delhi,3814.37
123456804550,Male,38,Bangalore,4160.92
123456804551,Female,39,Hyderabad,1940.28
123456804552,Male,40,Mumbai,1291.65
123456804553,Female,41,Delhi,175.24
123456804554,Male,42,Bangalore,2089.84
123456804555,Female,43,Hyderabad,5889.36
123456804556,Male,44,Mumbai,2168.65
123456804557,Female,45,Delhi,827.15
123456804558,Male,46,Bangalore,1778.59
123456804559,Female,47,Hyderabad,1061.18
123456804560,Male,48,Mumbai,1074.4
123456804561,Female,49,Delhi,5189.9
123456804562,Male,50,Bangalore,716.12
123456804563,Female,51,Hyderabad,7889.71
123456804564,Male,52,Mumbai,321.81
123456804565,Female,53,Delhi,3487.94
123456804566,Male,54,Bangalore,1784.81
123456804567,Female,55,Hyderabad,5550.73
123456804568,Male,56,Mumbai,7042.79
123456804569,Female,57,Delhi,927.88
123456804570,Male,58,Bangalore,9612.66
123456804571,Female,59,Hyderabad,1643.42
123456804572,Male,20,Mumbai,1705.35
123456804573,Female,21,Delhi,8952.48
123456804574,Male,22,Bangalore,341.68
123456804575,Female,23,Hyderabad,2295.12
123456804576,Male,24,Mumbai,2730.88
123456804577,Female,25,Delhi,4598.95
123456804578,Male,26,Bangalore,7791.6
123456804579,Female,27,Hyderabad,2996.68
123456804580,Male,28,Mumbai,229.63
123456804581,Female,29,Delhi,4780.8
123456804582,Male,30,Bangalore,8069.48
123456804583,Female,31,Hyderabad,6332.46
123456804584,Male,32,Mumbai,402.98
123456804585,Female,33,Delhi,4415.41
123456804586,Male,34,Bangalore,8898.87
123456804587,Female,35,Hyderabad,4470.3
123456804588,Male,36,Mumbai,9505.66
123456804589,Female,37,Delhi,7078.5
123456804590,Male,38,Bangalore,1000.66
123456804591,Female,39,Hyderabad,4407.97
123456804592,Male,40,Mumbai,8312.77
123456804593,Female,41,Delhi,8205.48
123456804594,Male,42,Bangalore,9727.49
123456804595,Female,43,Hyderabad,7477.96
123456804596,Male,44,Mumbai,729.58
123456804597,Female,45,Delhi,2051.68
123456804598,Male,46,Bangalore,9711.07
123456804599,Female,47,Hyderabad,5321.35
123456804600,Male,48,Mumbai,6916.27
123456804601,Female,49,Delhi,9601.69
123456804602,Male,50,Bangalore,8943.56
123456804603,Female,51,Hyderabad,4775.98
123456804604,Male,52,Mumbai,7597.03
123456804605,Female,53,Delhi,4264.62
123456804606,Male,54,Bangalore,54.11
123456804607,Female,55,Hyderabad,5504.27
123456804608,Male,56,Mumbai,7967.8
123456804609,Female,57,Delhi,3411.57
123456804610,Male,58,Bangalore,4579.12
123456804611,Female,59,Hyderabad,13.49
123456804612,Male,20,Mumbai,5665.21
123456804613,Female,21,Delhi,4892.43
123456804614,Male,22,Bangalore,6256.88
123456804615,Female,23,Hyderabad,2532.77
123456804616,Male,24,Mumbai,6861.7
123456804617,Female,25,Delhi,461.56
123456804618,Male,26,Bangalore,1070.1
123456804619,Female,27,Hyderabad,5058.66
123456804620,Male,28,Mumbai,8744.06
123456804621,Female,29,Delhi,3590.88
123456804622,Male,30,Bangalore,1404.44
123456804623,Female,31,Hyderabad,9720.78
123456804624,Male,32,Mumbai,4887.17
123456804625,Female,33,Delhi,3652.17
123456804626,Male,34,Bangalore,9393.59
123456804627,Female,35,Hyderabad,2816.23
123456804628,Male,36,Mumbai,649.85
123456804629,Female,37,Delhi,4374.78
123456804630,Male,38,Bangalore,6050.1
123456804631,Female,39,Hyderabad,8029.79
123456804632,Male,40,Mumbai,203.29
123456804633,Female,41,Delhi,1697.69
123456804634,Male,42,Bangalore,4305.46
123456804635,Female,43,Hyderabad,174.17
123456804636,Male,44,Mumbai,1894.27
123456804637,Female,45,Delhi,1642.24
123456804638,Male,46,Bangalore,1544.4
123456804639,Female,47,Hyderabad,1459.73
123456804640,Male,48,Mumbai,4092.97
123456804641,Female,49,Delhi,1278.58
123456804642,Male,50,Bangalore,6927.09
123456804643,Female,51,Hyderabad,3000.07
123456804644,Male,52,Mumbai,1911.88
123456804645,Female,53,Delhi,6692.35
123456804646,Male,54,Bangalore,1822.47
123456804647,Female,55,Hyderabad,2020.61
123456804648,Male,56,Mumbai,9295.07
123456804649,Female,57,Delhi,139.34
123456804650,Male,58,Bangalore,2788.04
123456804651,Female,59,Hyderabad,5983.63
123456804652,Male,20,Mumbai,7773.93
123456804653,Female,21,Delhi,3333.92
123456804654,Male,22,Bangalore,3028.28
123456804655,Female,23,Hyderabad,6553.54
123456804656,Male,24,Mumbai,3106.9
123456804657,Female,25,Delhi,4339.75
123456804658,Male,26,Bangalore,758.79
123456804659,Female,27,Hyderabad,954.09
123456804660,Male,28,Mumbai,9583.33
123456804661,Female,29,Delhi,3829.64
123456804662,Male,30,Bangalore,2189.59
123456804663,Female,31,Hyderabad,4636.12
123456804664,Male,32,Mumbai,6082.56
123456804665,Female,33,Delhi,9143.5
123456804666,Male,34,Bangalore,1451.63
123456804667,Female,35,Hyderabad,8945.33
123456804668,Male,36,Mumbai,3128.46
123456804669,Female,37,Delhi,8137.22
123456804670,Male,38,Bangalore,7249.36
123456804671,Female,39,Hyderabad,9156.8
123456804672,Male,40,Mumbai,6416.83
123456804673,Female,41,Delhi,8765.35
123456804674,Male,42,Bangalore,3005.76
123456804675,Female,43,Hyderabad,507.47
123456804676,Male,44,Mumbai,2684.01
123456804677,Female,45,Delhi,6052.86
123456804678,Male,46,Bangalore,5217.84
123456804679,Female,47,Hyderabad,5777.87
123456804680,Male,48,Mumbai,5778.96
123456804681,Female,49,Delhi,3184.97
123456804682,Male,50,Bangalore,2803.8
123456804683,Female,51,Hyderabad,771.3
123456804684,Male,52,Mumbai,4165.87
123456804685,Female,53,Delhi,2241.54
123456804686,Male,54,Bangalore,325.97
123456804687,Female,55,Hyderabad,6152.69
123456804688,Male,56,Mumbai,484.99
123456804689,Female,57,Delhi,265.05
123456804690,Male,58,Bangalore,9625.4
123456804691,Female,59,Hyderabad,4111.76
123456804692,Male,20,Mumbai,9611.67
123456804693,Female,21,Delhi,646.81
123456804694,Male,22,Bangalore,5105.24
123456804695,Female,23,Hyderabad,8555.28
123456804696,Male,24,Mumbai,8835.79
123456804697,Female,25,Delhi,5899.2
123456804698,Male,26,Bangalore,4808.03
123456804699,Female,27,Hyderabad,2809.03
123456804700,Male,28,Mumbai,7083.5
123456804701,Female,29,Delhi,636.58
123456804702,Male,30,Bangalore,8946.94
123456804703,Female,31,Hyderabad,3097.85
123456804704,Male,32,Mumbai,7525.1
123456804705,Female,33,Delhi,5238.67
123456804706,Male,34,Bangalore,7362.38
123456804707,Female,35,Hyderabad,9280.17
123456804708,Male,36,Mumbai,7219.65
123456804709,Female,37,Delhi,8490.06
123456804710,Male,38,Bangalore,7335.55
123456804711,Female,39,Hyderabad,6370.68
123456804712,Male,40,Mumbai,933.02
123456804713,Female,41,Delhi,6341.8
123456804714,Male,42,Bangalore,1436.2
123456804715,Female,43,Hyderabad,3285.79
123456804716,Male,44,Mumbai,4517.23
123456804717,Female,45,Delhi,8396.43
123456804718,Male,46,Bangalore,8990.07
123456804719,Female,47,Hyderabad,5704.93
123456804720,Male,48,Mumbai,8285.83
123456804721,Female,49,Delhi,2274.98
123456804722,Male,50,Bangalore,3719.15
123456804723,Female,51,Hyderabad,9450.1
123456804724,Male,52,Mumbai,398.49
123456804725,Female,53,Delhi,774.17
123456804726,Male,54,Bangalore,6015.98
123456804727,Female,55,Hyderabad,1155.86
123456804728,Male,56,Mumbai,549.87
123456804729,Female,57,Delhi,5483.89
123456804730,Male,58,Bangalore,8707.7
123456804731,Female,59,Hyderabad,3702.09
123456804732,Male,20,Mumbai,7476.5
123456804733,Female,21,Delhi,1405.02
123456804734,Male,22,Bangalore,2837.26
123456804735,Female,23,Hyderabad,3576.76
123456804736,Male,24,Mumbai,1266.63
123456804737,Female,25,Delhi,2529.36
123456804738,Male,26,Bangalore,5741.57
123456804739,Female,27,Hyderabad,7770.44
123456804740,Male,28,Mumbai,1274.68
123456804741,Female,29,Delhi,337.31
123456804742,Male,30,Bangalore,3515.99
123456804743,Female,31,Hyderabad,9453.21
123456804744,Male,32,Mumbai,5690.84
123456804745,Female,33,Delhi,3423.37
123456804746,Male,34,Bangalore,7239.75
123456804747,Female,35,Hyderabad,2093.92
123456804748,Male,36,Mumbai,2449.23
123456804749,Female,37,Delhi,7852.61
123456804750,Male,38,Bangalore,7651.73
123456804751,Female,39,Hyderabad,2301.11
123456804752,Male,40,Mumbai,5017.66
123456804753,Female,41,Delhi,3467.29
123456804754,Male,42,Bangalore,7000.29
123456804755,Female,43,Hyderabad,7798.51
123456804756,Male,44,Mumbai,482.51
123456804757,Female,45,Delhi,5450.59
123456804758,Male,46,Bangalore,4934.39
123456804759,Female,47,Hyderabad,5448.62
123456804760,Male,48,Mumbai,7932.2
123456804761,Female,49,Delhi,2912.7
123456804762,Male,50,Bangalore,6800.64
123456804763,Female,51,Hyderabad,8421.39
123456804764,Male,52,Mumbai,1193.37
123456804765,Female,53,Delhi,4587.21
123456804766,Male,54,Bangalore,762.95
123456804767,Female,55,Hyderabad,9154.96
123456804768,Male,56,Mumbai,3379.46
123456804769,Female,57,Delhi,9651.92
123456804770,Male,58,Bangalore,2354.0
123456804771,Female,59,Hyderabad,3581.18
123456804772,Male,20,Mumbai,5471.34
123456804773,Female,21,Delhi,5297.1
123456804774,Male,22,Bangalore,5166.13
123456804775,Female,23,Hyderabad,2758.54
123456804776,Male,24,Mumbai,3736.41
123456804777,Female,25,Delhi,6769.36
123456804778,Male,26,Bangalore,8850.23
123456804779,Female,27,Hyderabad,3243.88
123456804780,Male,28,Mumbai,3749.17
123456804781,Female,29,Delhi,3795.57
123456804782,Male,30,Bangalore,2036.21
123456804783,Female,31,Hyderabad,8944.14
123456804784,Male,32,Mumbai,1245.62
123456804785,Female,33,Delhi,2316.01
123456804786,Male,34,Bangalore,1965.53
123456804787,Female,35,Hyderabad,9932.34
123456804788,Male,36,Mumbai,3673.74
123456804789,Female,37,Delhi,1261.71
123456804790,Male,38,Bangalore,5529.03
123456804791,Female,39,Hyderabad,1144.86
123456804792,Male,40,Mumbai,2790.78
123456804793,Female,41,Delhi,7016.17
123456804794,Male,42,Bangalore,3930.7
123456804795,Female,43,Hyderabad,7135.2
123456804796,Male,44,Mumbai,5964.26
123456804797,Female,45,Delhi,2267.05
123456804798,Male,46,Bangalore,2729.3
123456804799,Female,47,Hyderabad,5052.05
123456804800,Male,48,Mumbai,9812.57
123456804801,Female,49,Delhi,5190.55
123456804802,Male,50,Bangalore,1704.93
123456804803,Female,51,Hyderabad,2567.38
123456804804,Male,52,Mumbai,7554.9
123456804805,Female,53,Delhi,9544.77
123456804806,Male,54,Bangalore,8587.78
123456804807,Female,55,Hyderabad,8981.36
123456804808,Male,56,Mumbai,1200.69
123456804809,Female,57,Delhi,7169.45
123456804810,Male,58,Bangalore,6333.98
123456804811,Female,59,Hyderabad,1326.54
123456804812,Male,20,Mumbai,5420.1
123456804813,Female,21,Delhi,6370.77
123456804814,Male,22,Bangalore,4591.37
123456804815,Female,23,Hyderabad,6202.07
123456804816,Male,24,Mumbai,8600.99
123456804817,Female,25,Delhi,8841.62
123456804818,Male,26,Bangalore,4184.95
123456804819,Female,27,Hyderabad,6116.73
123456804820,Male,28,Mumbai,8620.43
123456804821,Female,29,Delhi,6135.24
123456804822,Male,30,Bangalore,3178.69
123456804823,Female,31,Hyderabad,6630.73
123456804824,Male,32,Mumbai,848.08
123456804825,Female,33,Delhi,1336.24
123456804826,Male,34,Bangalore,6448.41
123456804827,Female,35,Hyderabad,2898.96
123456804828,Male,36,Mumbai,4001.8
123456804829,Female,37,Delhi,1911.59
123456804830,Male,38,Bangalore,4100.66
123456804831,Female,39,Hyderabad,8486.34
123456804832,Male,40,Mumbai,7577.4
123456804833,Female,41,Delhi,9378.11
123456804834,Male,42,Bangalore,1923.36
123456804835,Female,43,Hyderabad,2578.0
123456804836,Male,44,Mumbai,9613.07
123456804837,Female,45,Delhi,6486.04
123456804838,Male,46,Bangalore,9584.3
123456804839,Female,47,Hyderabad,3962.95
123456804840,Male,48,Mumbai,9660.68
123456804841,Female,49,Delhi,9068.01
123456804842,Male,50,Bangalore,6600.18
123456804843,Female,51,Hyderabad,2056.53
123456804844,Male,52,Mumbai,8927.2
123456804845,Female,53,Delhi,2251.38
123456804846,Male,54,Bangalore,624.9
123456804847,Female,55,Hyderabad,3400.14
123456804848,Male,56,Mumbai,777.2
123456804849,Female,57,Delhi,4509.38
123456804850,Male,58,Bangalore,4100.8
123456804851,Female,59,Hyderabad,5199.03
123456804852,Male,20,Mumbai,6774.27
123456804853,Female,21,Delhi,4782.89
123456804854,Male,22,Bangalore,5730.01
123456804855,Female,23,Hyderabad,177.75
123456804856,Male,24,Mumbai,2208.21
123456804857,Female,25,Delhi,2153.18
123456804858,Male,26,Bangalore,1518.68
123456804859,Female,27,Hyderabad,5309.83
123456804860,Male,28,Mumbai,5388.98
123456804861,Female,29,Delhi,6772.21
123456804862,Male,30,Bangalore,4011.66
123456804863,Female,31,Hyderabad,502.91
123456804864,Male,32,Mumbai,5720.96
123456804865,Female,33,Delhi,6409.71
123456804866,Male,34,Bangalore,4595.23
123456804867,Female,35,Hyderabad,1293.1
123456804868,Male,36,Mumbai,7312.76
123456804869,Female,37,Delhi,674.3
123456804870,Male,38,Bangalore,6463.0
123456804871,Female,39,Hyderabad,8310.59
123456804872,Male,40,Mumbai,9113.53
123456804873,Female,41,Delhi,2469.33
123456804874,Male,42,Bangalore,8624.88
123456804875,Female,43,Hyderabad,6863.19
123456804876,Male,44,Mumbai,2295.19
123456804877,Female,45,Delhi,7974.25
123456804878,Male,46,Bangalore,1671.29
123456804879,Female,47,Hyderabad,264.17
123456804880,Male,48,Mumbai,7039.01
123456804881,Female,49,Delhi,3706.4
123456804882,Male,50,Bangalore,1898.06
123456804883,Female,51,Hyderabad,7726.66
123456804884,Male,52,Mumbai,8657.4
123456804885,Female,53,Delhi,5241.2
123456804886,Male,54,Bangalore,7257.17
123456804887,Female,55,Hyderabad,2835.36
123456804888,Male,56,Mumbai,4188.49
123456804889,Female,57,Delhi,1812.06
123456804890,Male,58,Bangalore,9503.01
123456804891,Female,59,Hyderabad,9196.8
123456804892,Male,20,Mumbai,4149.32
123456804893,Female,21,Delhi,3631.59
123456804894,Male,22,Bangalore,8552.7
123456804895,Female,23,Hyderabad,9362.63
123456804896,Male,24,Mumbai,3763.13
123456804897,Female,25,Delhi,6149.63
123456804898,Male,26,Bangalore,5887.01
123456804899,Female,27,Hyderabad,706.97
123456804900,Male,28,Mumbai,1458.38
123456804901,Female,29,Delhi,9284.94
123456804902,Male,30,Bangalore,4781.98
123456804903,Female,31,Hyderabad,7697.07
123456804904,Male,32,Mumbai,9148.84
123456804905,Female,33,Delhi,3207.32
123456804906,Male,34,Bangalore,6816.45
123456804907,Female,35,Hyderabad,1587.63
123456804908,Male,36,Mumbai,2356.61
123456804909,Female,37,Delhi,865.3
123456804910,Male,38,Bangalore,183.96
123456804911,Female,39,Hyderabad,3960.83
123456804912,Male,40,Mumbai,910.94
123456804913,Female,41,Delhi,5412.2
123456804914,Male,42,Bangalore,4446.58
123456804915,Female,43,Hyderabad,2754.46
123456804916,Male,44,Mumbai,4534.21
123456804917,Female,45,Delhi,111.46
123456804918,Male,46,Bangalore,7474.37
123456804919,Female,47,Hyderabad,4416.68
123456804920,Male,48,Mumbai,7443.3
123456804921,Female,49,Delhi,2621.98
123456804922,Male,50,Bangalore,4298.7
123456804923,Female,51,Hyderabad,4877.03
123456804924,Male,52,Mumbai,5991.33
123456804925,Female,53,Delhi,1155.91
123456804926,Male,54,Bangalore,1876.34
123456804927,Female,55,Hyderabad,9025.65
123456804928,Male,56,Mumbai,7377.89
123456804929,Female,57,Delhi,3607.36
123456804930,Male,58,Bangalore,9870.62
123456804931,Female,59,Hyderabad,5472.0
123456804932,Male,20,Mumbai,3963.64
123456804933,Female,21,Delhi,5114.37
123456804934,Male,22,Bangalore,6943.01
123456804935,Female,23,Hyderabad,2062.03
123456804936,Male,24,Mumbai,8424.21
123456804937,Female,25,Delhi,1638.69
123456804938,Male,26,Bangalore,3698.97
123456804939,Female,27,Hyderabad,5588.09
123456804940,Male,28,Mumbai,9547.96
123456804941,Female,29,Delhi,726.76
123456804942,Male,30,Bangalore,425.56
123456804943,Female,31,Hyderabad,8568.47
123456804944,Male,32,Mumbai,5017.85
123456804945,Female,33,Delhi,7654.43
123456804946,Male,34,Bangalore,4042.78
123456804947,Female,35,Hyderabad,3777.49
123456804948,Male,36,Mumbai,3802.39
123456804949,Female,37,Delhi,1425.16
123456804950,Male,38,Bangalore,2582.59
123456804951,Female,39,Hyderabad,8447.28
123456804952,Male,40,Mumbai,9498.09
123456804953,Female,41,Delhi,6789.84
123456804954,Male,42,Bangalore,7115.66
123456804955,Female,43,Hyderabad,3772.04
123456804956,Male,44,Mumbai,5430.41
123456804957,Female,45,Delhi,6724.4
123456804958,Male,46,Bangalore,9285.46
123456804959,Female,47,Hyderabad,1342.84
123456804960,Male,48,Mumbai,7106.15
123456804961,Female,49,Delhi,7319.84
123456804962,Male,50,Bangalore,7280.6
123456804963,Female,51,Hyderabad,3318.41
123456804964,Male,52,Mumbai,5118.43
123456804965,Female,53,Delhi,2724.57
123456804966,Male,54,Bangalore,4591.97
123456804967,Female,55,Hyderabad,7885.07
123456804968,Male,56,Mumbai,5185.87
123456804969,Female,57,Delhi,3016.05
123456804970,Male,58,Bangalore,4393.16
123456804971,Female,59,Hyderabad,9106.57
123456804972,Male,20,Mumbai,7990.64
123456804973,Female,21,Delhi,3521.07
123456804974,Male,22,Bangalore,5468.5
123456804975,Female,23,Hyderabad,5856.14
123456804976,Male,24,Mumbai,3376.66
123456804977,Female,25,Delhi,5052.39
123456804978,Male,26,Bangalore,4740.07
123456804979,Female,27,Hyderabad,8673.14
123456804980,Male,28,Mumbai,4962.6
123456804981,Female,29,Delhi,9896.35
123456804982,Male,30,Bangalore,6194.85
123456804983,Female,31,Hyderabad,2827.09
123456804984,Male,32,Mumbai,7766.37
123456804985,Female,33,Delhi,8626.67
123456804986,Male,34,Bangalore,8572.57
123456804987,Female,35,Hyderabad,1097.68
123456804988,Male,36,Mumbai,5790.66
123456804989,Female,37,Delhi,3589.63
123456804990,Male,38,Bangalore,926.93
123456804991,Female,39,Hyderabad,5791.64
123456804992,Male,40,Mumbai,2908.0
123456804993,Female,41,Delhi,8438.75
123456804994,Male,42,Bangalore,5045.66
123456804995,Female,43,Hyderabad,8102.38
123456804996,Male,44,Mumbai,8321.9
123456804997,Female,45,Delhi,7225.05
123456804998,Male,46,Bangalore,3332.23
123456804999,Female,47,Hyderabad,9357.21
123456805000,Male,48,Mumbai,6597.91
123456805001,Female,49,Delhi,7301.45
123456805002,Male,50,Bangalore,6082.6
123456805003,Female,51,Hyderabad,9753.75
123456805004,Male,52,Mumbai,182.95
123456805005,Female,53,Delhi,1120.71
123456805006,Male,54,Bangalore,1912.6
123456805007,Female,55,Hyderabad,2637.62
123456805008,Male,56,Mumbai,5538.86
123456805009,Female,57,Delhi,9527.59
123456805010,Male,58,Bangalore,3609.18
123456805011,Female,59,Hyderabad,1574.89
123456805012,Male,20,Mumbai,1694.74
123456805013,Female,21,Delhi,1578.99
123456805014,Male,22,Bangalore,6395.44
123456805015,Female,23,Hyderabad,2105.59
123456805016,Male,24,Mumbai,6623.57
123456805017,Female,25,Delhi,384.2
123456805018,Male,26,Bangalore,6150.73
123456805019,Female,27,Hyderabad,6850.38
123456805020,Male,28,Mumbai,3155.91
123456805021,Female,29,Delhi,7666.65
123456805022,Male,30,Bangalore,9546.68
123456805023,Female,31,Hyderabad,5353.71
123456805024,Male,32,Mumbai,5271.57
123456805025,Female,33,Delhi,6129.18
123456805026,Male,34,Bangalore,5891.17
123456805027,Female,35,Hyderabad,5346.64
123456805028,Male,36,Mumbai,6800.15
123456805029,Female,37,Delhi,5749.35
123456805030,Male,38,Bangalore,6015.47
123456805031,Female,39,Hyderabad,2604.36
123456805032,Male,40,Mumbai,2636.47
123456805033,Female,41,Delhi,4012.38
123456805034,Male,42,Bangalore,9430.19
123456805035,Female,43,Hyderabad,5549.29
123456805036,Male,44,Mumbai,5770.95
123456805037,Female,45,Delhi,5816.0
123456805038,Male,46,Bangalore,8005.0
123456805039,Female,47,Hyderabad,1196.12
123456805040,Male,48,Mumbai,569.8
123456805041,Female,49,Delhi,6534.93
123456805042,Male,50,Bangalore,4586.94
123456805043,Female,51,Hyderabad,7779.72
123456805044,Male,52,Mumbai,7542.46
123456805045,Female,53,Delhi,7724.36
123456805046,Male,54,Bangalore,159.66
123456805047,Female,55,Hyderabad,8892.33
123456805048,Male,56,Mumbai,5563.07
123456805049,Female,57,Delhi,6009.14
123456805050,Male,58,Bangalore,949.38
123456805051,Female,59,Hyderabad,2529.46
123456805052,Male,20,Mumbai,7201.28
123456805053,Female,21,Delhi,1649.35
123456805054,Male,22,Bangalore,6715.29
123456805055,Female,23,Hyderabad,4689.96
123456805056,Male,24,Mumbai,634.06
123456805057,Female,25,Delhi,4277.27
123456805058,Male,26,Bangalore,2990.64
123456805059,Female,27,Hyderabad,1688.37
123456805060,Male,28,Mumbai,5503.85
123456805061,Female,29,Delhi,1193.62
123456805062,Male,30,Bangalore,7833.02
123456805063,Female,31,Hyderabad,8886.77
123456805064,Male,32,Mumbai,4531.17
123456805065,Female,33,Delhi,549.37
123456805066,Male,34,Bangalore,4370.48
123456805067,Female,35,Hyderabad,9821.98
123456805068,Male,36,Mumbai,3604.54
123456805069,Female,37,Delhi,551.17
123456805070,Male,38,Bangalore,6096.5
123456805071,Female,39,Hyderabad,6485.54
123456805072,Male,40,Mumbai,4737.3
123456805073,Female,41,Delhi,896.61
123456805074,Male,42,Bangalore,6540.25
123456805075,Female,43,Hyderabad,2075.17
123456805076,Male,44,Mumbai,5626.79
123456805077,Female,45,Delhi,9607.84
123456805078,Male,46,Bangalore,9090.86
123456805079,Female,47,Hyderabad,1194.63
123456805080,Male,48,Mumbai,9440.26
123456805081,Female,49,Delhi,2959.62
123456805082,Male,50,Bangalore,8296.28
123456805083,Female,51,Hyderabad,1715.21
123456805084,Male,52,Mumbai,7136.64
123456805085,Female,53,Delhi,1201.23
123456805086,Male,54,Bangalore,8360.89
123456805087,Female,55,Hyderabad,311.32
123456805088,Male,56,Mumbai,5093.4
123456805089,Female,57,Delhi,1904.57
123456805090,Male,58,Bangalore,6384.23
123456805091,Female,59,Hyderabad,9548.89
123456805092,Male,20,Mumbai,8444.16
123456805093,Female,21,Delhi,5151.52
123456805094,Male,22,Bangalore,7234.08
123456805095,Female,23,Hyderabad,9943.89
123456805096,Male,24,Mumbai,6700.46
123456805097,Female,25,Delhi,8868.85
123456805098,Male,26,Bangalore,2429.58
123456805099,Female,27,Hyderabad,1003.62
123456805100,Male,28,Mumbai,1327.68
123456805101,Female,29,Delhi,7346.09
123456805102,Male,30,Bangalore,4255.32
123456805103,Female,31,Hyderabad,87.46
123456805104,Male,32,Mumbai,5582.46
123456805105,Female,33,Delhi,9832.92
123456805106,Male,34,Bangalore,5445.9
123456805107,Female,35,Hyderabad,3066.11
123456805108,Male,36,Mumbai,172.27
123456805109,Female,37,Delhi,1872.01
123456805110,Male,38,Bangalore,1947.08
123456805111,Female,39,Hyderabad,1377.36
123456805112,Male,40,Mumbai,4328.64
123456805113,Female,41,Delhi,9613.13
123456805114,Male,42,Bangalore,8121.09
123456805115,Female,43,Hyderabad,5123.07
123456805116,Male,44,Mumbai,813.37
123456805117,Female,45,Delhi,619.4
123456805118,Male,46,Bangalore,6413.56
123456805119,Female,47,Hyderabad,6411.22
123456805120,Male,48,Mumbai,7390.45
123456805121,Female,49,Delhi,5178.91
123456805122,Male,50,Bangalore,5180.5
123456805123,Female,51,Hyderabad,1103.03
123456805124,Male,52,Mumbai,4997.71
123456805125,Female,53,Delhi,2300.08
123456805126,Male,54,Bangalore,7239.05
123456805127,Female,55,Hyderabad,3477.25
123456805128,Male,56,Mumbai,1051.2
123456805129,Female,57,Delhi,4734.24
123456805130,Male,58,Bangalore,188.2
123456805131,Female,59,Hyderabad,4711.65
123456805132,Male,20,Mumbai,2360.89
123456805133,Female,21,Delhi,9593.26
123456805134,Male,22,Bangalore,1280.08
123456805135,Female,23,Hyderabad,5407.39
123456805136,Male,24,Mumbai,8442.36
123456805137,Female,25,Delhi,6125.13
123456805138,Male,26,Bangalore,3586.33
123456805139,Female,27,Hyderabad,5505.3
123456805140,Male,28,Mumbai,3247.51
123456805141,Female,29,Delhi,6737.12
123456805142,Male,30,Bangalore,9239.2
123456805143,Female,31,Hyderabad,5666.4
123456805144,Male,32,Mumbai,2225.23
123456805145,Female,33,Delhi,8339.78
123456805146,Male,34,Bangalore,7221.79
123456805147,Female,35,Hyderabad,166.04
